,Name,Population,Total Enrolled,City,State,Latitude,Longitude,Cluster
5128,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,538,466,PEORIA,IL,40.70124126200005,-89.59032229499996,368
5129,BARCLAY COLLEGE,282,215,HAVILAND,KS,37.62170781000003,-99.10538731399998,-1
5130,FOSTERS COSMETOLOGY COLLEGE,42,34,RIPLEY,MS,34.754655,-88.942388,-1
5131,BRITTANY BEAUTY ACADEMY,177,157,BROOKLYN,NY,40.63518995700008,-74.02006653299998,369
5132,RABBINICAL COLLEGE OF LONG ISLAND,180,160,LONG BEACH,NY,40.586443244000066,-73.67045048299997,369
5133,HAMILTON COLLEGE,2738,1902,CLINTON,NY,43.05424753300008,-75.40799648499996,347
5134,AMERICAN ACADEMY OF COSMETOLOGY,150,134,ORANGE PARK,FL,30.123756662000062,-81.79880256299998,23
5135,BUTLER BEAUTY ACADEMY,36,29,BUTLER,PA,40.859157382000035,-79.89479532599995,-1
5136,WESLEYAN UNIVERSITY,4068,3053,MIDDLETOWN,CT,41.556809599000076,-72.65677326099996,411
5137,PRESENTATION COLLEGE,758,625,ABERDEEN,SD,45.48346230800007,-98.49047405899995,-1
5138,SCHREINER UNIVERSITY,1502,1244,KERRVILLE,TX,30.027921840000033,-99.12971629199996,-1
5139,AMERICAN MEDICAL SCIENCES CENTER,62,52,GLENDALE,CA,34.147120624000024,-118.25698696799998,15
5140,CURRY COLLEGE,2989,2410,MILTON,MA,42.240596968000034,-71.11419756499998,236
5141,ALHAMBRA BEAUTY COLLEGE,61,46,ALHAMBRA,CA,34.09391604500007,-118.12904065199996,15
5142,TRIANGLE TECH INC-BETHLEHEM,154,131,BETHLEHEM,PA,40.65445,-75.428281,372
5143,ALABAMA A & M UNIVERSITY,6895,5977,NORMAL,AL,34.783368,-86.568502,216
5144,GLENDALE COMMUNITY COLLEGE,15926,14374,GLENDALE,AZ,33.57107598600004,-112.18938096299996,34
5145,CHAMBERLAIN UNIVERSITY-FLORIDA,1084,1084,JACKSONVILLE,FL,30.243517161000057,-81.58642087699997,23
5146,DUVALL'S SCHOOL OF COSMETOLOGY,122,108,BEDFORD,TX,32.851543965000076,-97.16927986399998,335
5147,OGLE SCHOOL HAIR SKIN NAILS-NORTH DALLAS,272,250,DALLAS,TX,32.984159670000054,-96.80375269799998,335
5148,FLAGLER TECHNICAL COLLEGE,145,98,PALM COAST,FL,29.47629,-81.211337,-1
5149,JOSE MARIA VARGAS UNIVERSITY,137,111,PEMBROKE PINES,FL,26.009656,-80.281548,397
5150,PACIFIC COLLEGE OF HEALTH SCIENCE-CHICAGO,252,196,CHICAGO,IL,41.886588,-87.625488,374
5151,CAREER BEAUTY COLLEGE,6,3,LAWRENCEBURG,TN,35.24127352000005,-87.335772723,-1
5152,COSMETOLOGY SCHOOL OF ARTS AND SCIENCE LLC,29,20,BURLEY,ID,42.54693844700006,-113.79278804299997,-1
5153,EAST CENTRAL UNIVERSITY,4109,3608,ADA,OK,34.77397107000007,-96.66451734499998,-1
5154,UNIVERSITY OF WISCONSIN-EAU CLAIRE,12300,11017,EAU CLAIRE,WI,44.79843117400003,-91.50043158099999,340
5155,TEXAS WESLEYAN UNIVERSITY,2769,2197,FORT WORTH,TX,32.732962335000025,-97.27961310699999,335
5156,EASTERN UNIVERSITY,4167,3504,SAINT DAVIDS,PA,40.052048702000036,-75.37303779599995,52
5157,SAN ANTONIO COLLEGE,20419,19231,SAN ANTONIO,TX,29.446222,-98.494482,99
5158,WALLA WALLA COMMUNITY COLLEGE,3353,2940,WALLA WALLA,WA,46.07820410000005,-118.27899476099998,382
5159,VICI BEAUTY SCHOOL,140,113,GREENFIELD,WI,42.96913750600004,-88.047841,227
5160,NORTHWEST COLLEGE OF ART & DESIGN,125,101,TACOMA,WA,47.710943,-122.604201,304
5161,SOUTHERN CAREERS INSTITUTE-CORPUS CHRISTI,675,675,CORPUS CHRISTI,TX,27.685039544000063,-97.36314546399996,102
5162,INTERNATIONAL INSTITUTE FOR RESTORATIVE PRACTICES,221,185,BETHLEHEM,PA,40.62168088300007,-75.38174353899996,372
5163,AVERETT UNIVERSITY-NON-TRADITIONAL PROGRAMS,576,472,DANVILLE,VA,36.57725729200007,-79.41319533099994,403
5164,AMERICAN FILM INSTITUTE CONSERVATORY,844,337,LOS ANGELES,CA,34.108459862000075,-118.30998934399997,15
5165,WESTMINSTER THEOLOGICAL SEMINARY IN CALIFORNIA,175,134,ESCONDIDO,CA,33.12144659200004,-117.046371008,342
5166,FULLERTON COLLEGE,22647,21427,FULLERTON,CA,33.87682947700006,-117.91680714199998,15
5167,UNIVERSITY OF GUAM,4186,3449,MANGILAO,GU,13.432726,144.802837,412
5168,LOS ANGELES SOUTHWEST COLLEGE,5618,5216,LOS ANGELES,CA,33.929586278000045,-118.30467439599994,15
5169,SAN BERNARDINO VALLEY COLLEGE,13244,12206,SAN BERNARDINO,CA,34.08824586700007,-117.31064455799998,15
5170,COLUMBIA COLLEGE CHICAGO,8166,6769,CHICAGO,IL,41.874209896000025,-87.62537191399997,374
5171,BLACK HILLS STATE UNIVERSITY,4072,3608,SPEARFISH,SD,44.49514137300008,-103.87175561499998,-1
5172,SAINT ELIZABETH COLLEGE OF NURSING,183,155,UTICA,NY,43.08204095700006,-75.26588788099997,347
5173,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,251,193,NORTH ANDOVER,MA,42.73150864200005,-71.11455362599997,321
5174,THE UNIVERSITY OF AESTHETICS & COSMETOLOGY,33,25,DOWNERS GROVE,IL,41.79354,-88.011242,374
5175,IVAEM COLLEGE,55,40,CAGUAS,PR,18.23577915100003,-66.03331306499996,401
5176,ATENAS COLLEGE,641,558,MANATI,PR,18.429716,-66.488462,401
5177,DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,47,42,GAINESVILLE,FL,29.66736826300007,-82.31276861899994,250
5178,SOUTHWESTERN COLLEGE,1744,1413,WINFIELD,KS,37.249933802000044,-96.97781572799994,-1
5179,UNIVERSITY OF THE SOUTHWEST,1020,904,HOBBS,NM,32.77549598600007,-103.18694849399998,-1
5180,PERRY TECHNICAL INSTITUTE,1016,881,YAKIMA,WA,46.57139301500007,-120.53710869799994,378
5181,VALLEY COLLEGE-BECKLEY,125,113,BECKLEY,WV,37.78939278000007,-81.18768353199994,423
5182,BRIDGEWATER STATE UNIVERSITY,12164,10651,BRIDGEWATER,MA,41.986511861000054,-70.96428530199995,139
5183,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN-VICTORIA,26,23,VICTORIA,TX,28.799939084000073,-96.99164243599995,400
5184,BAIS MEDRASH MAYAN HATORAH,61,41,LAKEWOOD,NJ,40.10744508500005,-74.20428229499998,369
5185,BULL CITY DURHAM BEAUTY AND BARBER COLLEGE,23,18,DURHAM,NC,35.991726518000064,-78.92005948699995,338
5186,EMPIRE BEAUTY SCHOOL-LAKELAND,101,92,LAKELAND,FL,28.108244,-81.973,-1
5187,INSTITUTE OF BUDDHIST STUDIES,53,27,BERKELEY,CA,37.866732,-122.266105,353
5188,LEHIGH VALLEY BARBER SCHOOL,26,18,BETHLEHEM,PA,40.640039589000025,-75.34694774299999,372
5189,VOGUE INTERNATIONAL ACADEMY,20,17,HOUSTON,TX,29.734541272000058,-95.63935121399999,364
5190,GLOBAL MEDICAL & TECHNICAL TRAINING INSTITUTE,113,102,MIAMI,FL,25.779626375000078,-80.22527637499996,397
5191,SAN JOAQUIN VALLEY COLLEGE-HANFORD CLASSROOM,113,105,HANFORD,CA,36.32594283800006,-119.64781070299995,-1
5192,CHRIST MISSION COLLEGE,71,46,SAN ANTONIO,TX,29.543415130000028,-98.70699611599997,99
5193,ACCESS CAREERS-ISLANDIA,81,63,ISLANDIA,NY,40.801010519000044,-73.17574441799997,369
5194,ANDREWS UNIVERSITY,3967,3162,BERRIEN SPRINGS,MI,41.962449,-86.357045,-1
5195,BRIDGEWATER COLLEGE,1957,1597,BRIDGEWATER,VA,38.37839122200006,-78.96901065699996,-1
5196,SAINT MICHAEL COLLEGE OF ALLIED HEALTH,141,124,WASHINGTON,DC,38.904428,-76.980946,422
5197,UNIVERSITY OF MIAMI,29973,17809,CORAL GABLES,FL,25.720406,-80.27645,397
5198,UNIVERSAL TECHNICAL INSTITUTE OF ARIZONA INC-MOTORCYCLE MECHANICS INSTITUTE DIVISION,843,789,PHOENIX,AZ,33.68441854300005,-112.12145080099998,34
5199,AUSTIN'S BEAUTY COLLEGE INC,128,110,CLARKSVILLE,TN,36.521386,-87.362846,122
5200,MOTT COMMUNITY COLLEGE,6619,5920,FLINT,MI,43.019940904000066,-83.67243029599996,408
5201,MIAMI INTERNATIONAL UNIVERSITY OF ART & DESIGN-ART INSTITUTE DALLAS,548,493,DALLAS,TX,32.87101359900004,-96.767830227,335
5202,NORTHERN CAREER INSTITUTE,129,112,EASTLAKE,OH,41.65397683000003,-81.44712618799997,128
5203,MINNESOTA STATE COLLEGE SOUTHEAST,2055,1912,WINONA,MN,44.02455389700003,-91.61831367199994,420
5204,CAMDEN COUNTY COLLEGE,9065,8122,BLACKWOOD,NJ,39.785083,-75.040471,52
5205,CATAWBA VALLEY COMMUNITY COLLEGE,5195,4328,HICKORY,NC,35.699731728000074,-81.28792015599998,-1
5206,THE ART INSTITUTE OF SAN ANTONIO,440,395,SAN ANTONIO,TX,29.532905457000027,-98.56549386599994,99
5207,STANFORD UNIVERSITY,32626,15953,STANFORD,CA,37.43297380200005,-122.17504506299997,353
5208,REMINGTON COLLEGE-LAFAYETTE CAMPUS,336,296,LAFAYETTE,LA,30.168681108000044,-92.02379120499995,95
5209,SOUTHEAST KENTUCKY COMMUNITY,2779,2505,CUMBERLAND,KY,36.97133916900003,-82.99486260999998,-1
5210,AUGUSTA SCHOOL OF MASSAGE,30,20,EVANS,GA,33.529158626000026,-82.13550312099994,118
5211,DALLAS CHRISTIAN COLLEGE,305,246,DALLAS,TX,32.91369795600008,-96.88712411899996,335
5212,STATE CAREER COLLEGE,141,125,WAUKEGAN,IL,42.370787,-87.870502,-1
5213,DELAWARE COUNTY TECHNICAL SCHOOL-PRACTICAL NURSING PROGRAM,87,73,BROOMALL,PA,39.988428,-75.367229,52
5214,BARBER & BEAUTY INSTITUTE OF NEW YORK,63,52,HEMPSTEAD,NY,40.699734797000076,-73.61526811599998,369
5215,SALVE REGINA UNIVERSITY,3331,2771,NEWPORT,RI,41.47154470700008,-71.30123951599995,-1
5216,TULSA WELDING SCHOOL-TULSA,832,785,TULSA,OK,36.14820188200008,-95.95437828899998,276
5217,SINTE GLESKA UNIVERSITY,600,438,MISSION,SD,43.298878,-100.622549,-1
5218,DEVRY UNIVERSITY-NORTH CAROLINA,78,41,CHARLOTTE,NC,35.137722465000024,-80.93174472299995,269
5219,PENNSYLVANIA STATE UNIVERSITY-PENN STATE ERIE-BEHREND COLLEGE,-999,-999,ERIE,PA,42.12046555400008,-79.98140343399996,417
5220,NORTHWEST COLLEGE,1676,1438,POWELL,WY,44.76017649100004,-108.76172765799998,-1
5221,LEBANON COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,189,122,LEBANON,PA,40.341562286000055,-76.39037616699994,372
5222,UNIVERSITY OF PITTSBURGH-BRADFORD,1511,1305,BRADFORD,PA,41.94452377700003,-78.67253082199994,-1
5223,GREENVILLE TECHNICAL COLLEGE,11796,10536,GREENVILLE,SC,34.826397,-82.3713,186
5224,NEECEE'S BARBER COLLEGE,56,44,ABILENE,TX,32.43151750000004,-99.78338003899995,292
5225,COMMUNITY COLLEGE OF VERMONT,5651,5102,MONTPELIER,VT,44.280796,-72.573837,296
5226,AMERICAN ACADEMY MCALLISTER INSTITUTE OF FUNERAL SERVICE,515,463,NEW YORK,NY,40.76903068800004,-73.99378237499997,369
5227,CHAMBERLAIN UNIVERSITY-ARIZONA,725,725,PHOENIX,AZ,33.56608731800003,-112.10444485199997,34
5228,ARIZONA ACADEMY OF BEAUTY-EAST,58,52,TUCSON,AZ,32.23725322900003,-110.87230452199998,248
5229,GEORGIA STATE UNIVERSITY,41786,36360,ATLANTA,GA,33.75269953700007,-84.38666979499999,284
5230,REINHARDT UNIVERSITY,1704,1399,WALESKA,GA,34.31887363800007,-84.55465689099998,-1
5231,THE UNIVERSITY OF TENNESSEE-KNOXVILLE,39517,30559,KNOXVILLE,TN,35.955092998000055,-83.92969601299995,268
5232,INSTITUTE FOR CLINICAL SOCIAL WORK,196,128,CHICAGO,IL,41.87597836300006,-87.62740161999994,374
5233,NATIONAL CAREER COLLEGE,325,293,PANORAMA CITY,CA,34.222432,-118.446251,15
5234,RIVEROAK TECHNICAL COLLEGE,243,196,LIVE OAK,FL,30.28208366800004,-82.99263601499996,-1
5235,CEDARVILLE UNIVERSITY,5166,4461,CEDARVILLE,OH,39.75033848000004,-83.81209819099996,142
5236,PITTSBURGH THEOLOGICAL SEMINARY,292,209,PITTSBURGH,PA,40.46734690900007,-79.92139692099994,162
5237,WESLEY THEOLOGICAL SEMINARY,606,530,WASHINGTON,DC,38.93960581300007,-77.08995980499998,422
5238,SAINT AUGUSTINE COLLEGE,1083,901,CHICAGO,IL,41.972414,-87.662806,374
5239,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,1742,1275,KANSAS CITY,MO,39.10755273400008,-94.561374388,51
5240,NAVAJO TECHNICAL UNIVERSITY,1686,1350,CROWNPOINT,NM,35.687412,-108.148058,-1
5241,LICEO DE ARTE Y TECNOLOGIA,964,896,SAN JUAN,PR,18.42101289200002,-66.05642111099996,401
5242,ANTIOCH UNIVERSITY-LOS ANGELES,1118,924,CULVER CITY,CA,33.98853274100003,-118.38445847899999,15
5243,FAUST INSTITUTE OF COSMETOLOGY-SPIRIT LAKE,18,12,SPIRIT LAKE,IA,43.421795392000035,-95.11345666899996,-1
5244,CARSTEN INSTITUTE OF COSMETOLOGY,-999,-999,NEW YORK,NY,40.751893436000046,-73.98027817999997,369
5245,ICPR JUNIOR COLLEGE,522,431,HATO REY,PR,18.415133922000052,-66.05726207799995,401
5246,GRABBER SCHOOL OF HAIR DESIGN,176,149,ST. LOUIS,MO,38.557164,-90.390799,341
5247,CHAMBERLAIN UNIVERSITY-TEXAS,1558,1558,HOUSTON,TX,29.838373296000043,-95.56040414799998,364
5248,TOMPKINS CORTLAND COMMUNITY COLLEGE,5154,4764,DRYDEN,NY,42.50200589100007,-76.28758601299995,-1
5249,HOUSE OF HEAVILIN BEAUTY COLLEGE-RAYMORE,37,29,RAYMORE,MO,38.812989,-94.467053,51
5250,MYOTHERAPY INSTITUTE,24,13,LINCOLN,NE,40.772258,-96.623334,31
5251,CAREER QUEST LEARNING CENTERS-LANSING,329,288,LANSING,MI,42.69910579300006,-84.53728005199997,10
5252,CALVARY UNIVERSITY,568,469,KANSAS CITY,MO,38.838135847000046,-94.54485769399997,51
5253,MAGDALEN COLLEGE,90,71,WARNER,NH,43.314967,-71.834452,-1
5254,RABBINICAL SEMINARY MKOR CHAIM,44,34,LAKEWOOD,NJ,40.046819,-74.214813,369
5255,ST. JOSEPH'S COLLEGE-NEW YORK,6051,5012,BROOKLYN,NY,40.69034823700008,-73.96789066699995,369
5256,RABBINICAL COLLEGE BETH SHRAGA,52,40,MONSEY,NY,41.11429302800008,-74.07292528999994,369
5257,CARRINGTON COLLEGE-MESA,666,590,MESA,AZ,33.39262544400003,-111.85364292299994,34
5258,NASHOTAH HOUSE,146,106,NASHOTAH,WI,43.082046526000056,-88.42291794399995,227
5259,UNIVERSITY OF MISSOURI-ST LOUIS,15528,13874,SAINT LOUIS,MO,38.711296694000055,-90.30888608099997,341
5260,CUNY BRONX COMMUNITY COLLEGE,9718,8370,BRONX,NY,40.85699940200004,-73.91305420999998,369
5261,MOLLOY COLLEGE,6297,5115,ROCKVILLE CENTRE,NY,40.68597,-73.626278,369
5262,HALIFAX COMMUNITY COLLEGE,1298,988,WELDON,NC,36.42771237200003,-77.61768097299995,-1
5263,METHODIST UNIVERSITY,2276,1773,FAYETTEVILLE,NC,35.13419027700007,-78.87388235899994,35
5264,OHIO BUSINESS COLLEGE-SANDUSKY,127,107,SANDUSKY,OH,41.414861,-82.666407,339
5265,INTER AMERICAN UNIVERSITY OF PUERTO RICO-SAN GERMAN,4187,3710,SAN GERMAN,PR,18.083957,-67.053808,-1
5266,ALASKA CAREER COLLEGE,464,412,ANCHORAGE,AK,61.18144327400006,-149.85695363899998,87
5267,JEFFERSON REGIONAL MEDICAL CENTER SCHOOL OF NURSING,62,55,PINE BLUFF,AR,34.187830888000065,-92.01804495699997,156
5268,AVEDA INSTITUTE-NEW MEXICO,95,80,ALBUQUERQUE,NM,35.091873,-106.667464,90
5269,"RUDY & KELLY ACADEMY, A PAUL MITCHELL PARTNER SCHOOL",228,199,VIRGINIA BEACH,VA,36.77930970800003,-76.18923572599994,71
5270,COMMUNITY COLLEGE OF ALLEGHENY COUNTY,14888,13217,PITTSBURGH,PA,40.44936794600005,-80.01393689699995,162
5271,SOUTHWESTERN UNIVERSITY,1942,1506,GEORGETOWN,TX,30.635513553000067,-97.66613670499999,377
5272,BRYANT & STRATTON COLLEGE-VIRGINIA BEACH,1841,1515,VIRGINIA BEACH,VA,36.827789593000034,-76.13814392499995,71
5273,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-SAN ANTONIO 410,72,60,SAN ANTONIO,TX,29.493372,-98.551158,99
5274,CARRINGTON COLLEGE-STOCKTON,357,332,STOCKTON,CA,37.998991653000076,-121.32319936199997,94
5275,SOUTHEAST ARKANSAS COLLEGE,1296,1113,PINE BLUFF,AR,34.20993976800003,-92.02584458799998,156
5276,LOGAN UNIVERSITY,2125,1806,CHESTERFIELD,MO,38.63133028200008,-90.54233254399998,341
5277,CLAREMONT SCHOOL OF THEOLOGY,344,287,CLAREMONT,CA,34.10760178800007,-117.71525646699996,15
5278,WILLIAMS COLLEGE,3295,1987,WILLIAMSTOWN,MA,42.71277290300003,-73.20307080999999,427
5279,UNIVERSITY OF UTAH,47336,33081,SALT LAKE CITY,UT,40.76248351400005,-111.84604401999997,109
5280,COLUMBIA THEOLOGICAL SEMINARY,284,201,DECATUR,GA,33.76429187100007,-84.28169478299998,284
5281,LA ROCHE UNIVERSITY,1660,1292,PITTSBURGH,PA,40.569897586000025,-80.01329514799994,162
5282,EASTFIELD COLLEGE,-999,-999,MESQUITE,TX,32.815678639000055,-96.65946989799994,335
5283,FORTIS COLLEGE-DOTHAN,181,165,DOTHAN,AL,31.24288596300005,-85.37442423599998,-1
5284,ROSS MEDICAL EDUCATION CENTER-ANN ARBOR,72,59,ANN ARBOR,MI,42.25309378900005,-83.66704538899995,408
5285,NORTHWEST VISTA COLLEGE,19448,18542,SAN ANTONIO,TX,29.471082,-98.708405,99
5286,LINFIELD UNIVERSITY-SCHOOL OF NURSING,352,352,PORTLAND,OR,45.53152906400004,-122.697345386,117
5287,THE HAIR ACADEMY,50,44,BISMARCK,ND,46.80595445200004,-100.76003929399997,281
5288,ROSS MEDICAL EDUCATION CENTER-FORT WAYNE,181,173,FORT WAYNE,IN,41.115085,-85.144422,33
5289,PAUL MITCHELL THE SCHOOL-FORT MYERS,153,128,FORT MYERS,FL,26.49558101100007,-81.79242230599993,-1
5290,AVE MARIA SCHOOL OF LAW,374,286,NAPLES,FL,26.242181,-81.731335,-1
5291,LOUISIANA CULINARY INSTITUTE,130,114,BATON ROUGE,LA,30.410953,-91.06621,241
5292,LIFE CHIROPRACTIC COLLEGE WEST,786,598,HAYWARD,CA,37.63809942600005,-122.11761915399995,353
5293,PARDEE RAND GRADUATE SCHOOL,149,123,SANTA MONICA,CA,34.00973014900006,-118.49065513099998,15
5294,TRINITY INTERNATIONAL UNIVERSITY-ILLINOIS,1918,1454,DEERFIELD,IL,42.197944749000044,-87.88085087499996,374
5295,CENTRAL MAINE COMMUNITY COLLEGE,3372,3115,AUBURN,ME,44.13434617200005,-70.23549751099995,195
5296,MONTANA TECHNOLOGICAL UNIVERSITY,2122,1650,BUTTE,MT,46.012163636000025,-112.557,-1
5297,UNIVERSITY OF NEW MEXICO-LOS ALAMOS CAMPUS,975,929,LOS ALAMOS,NM,35.88615273600004,-106.31955745399995,-1
5298,OTTAWA UNIVERSITY-KANSAS CITY,731,532,OVERLAND PARK,KS,38.931945090000056,-94.63592581599994,51
5299,SOUTHWESTERN COLLEGE,233,164,SANTA FE,NM,35.63625262000005,-106.05261375699996,336
5300,SUNY BROOME COMMUNITY COLLEGE,6031,5386,BINGHAMTON,NY,42.13531980700003,-75.90921232899996,383
5301,GORDON COLLEGE,2446,1816,WENHAM,MA,42.588173133000055,-70.81913334099994,321
5302,GRACE CHRISTIAN UNIVERSITY,1267,1052,WYOMING,MI,42.91954105000008,-85.692077,101
5303,AVEDA INSTITUTE-LOS ANGELES,163,140,LOS ANGELES,CA,34.06279477700008,-118.44656666599997,15
5304,MOBILE TECHNICAL TRAINING,39,29,SOUTH HACKENSACK,NJ,40.857012170000075,-74.04964308099994,369
5305,AMERICAN BARBER AND BEAUTY ACADEMY,91,80,READING,PA,40.32226001600003,-75.93037476499995,372
5306,ANOTHER LEVEL BARBERING AND COSMETOLOGY SCHOOL,20,7,PETERSBURG,VA,37.22862893900003,-77.40381247899995,418
5307,CAREER QUEST LEARNING CENTER-BAY CITY BRANCH,-999,-999,BAY CITY,MI,43.62603570200008,-83.89691208899995,387
5308,MEDICAL CAREER COLLEGE OF NORTHERN CALIFORNIA,16,8,ROSEVILLE,CA,38.723329,-121.293121,209
5309,FORTIS COLLEGE-LANDOVER,782,712,LANDOVER,MD,38.949983,-76.866209,422
5310,PAUL MITCHELL THE SCHOOL-RICHLAND-PROVO,185,167,PROVO,UT,40.24037339800003,-111.64212768699997,109
5311,NUC UNIVERSITY - IBC INSTITUTE - LOS COLOBOS,-999,-999,CAROLINA,PR,18.378873319000036,-65.92663843499997,401
5312,MISSISSIPPI INSTITUTE OF AESTHETICS NAILS & COSMETOLOGY,90,80,CLINTON,MS,32.320910035000054,-90.32501068399995,302
5313,REMINGTON COLLEGE-MOBILE CAMPUS,302,248,MOBILE,AL,30.67113942800006,-88.14503542799997,246
5314,HOOD COLLEGE,2435,2042,FREDERICK,MD,39.42190823800007,-77.41928226799996,332
5315,SUMMIT SALON ACADEMY-KOKOMO,136,117,KOKOMO,IN,40.47580593300006,-86.10639178899999,370
5316,UNITED EDUCATION INSTITUTE-ANAHEIM,857,809,ANAHEIM,CA,33.85148745400005,-117.92304281599996,15
5317,ALL BEAUTY COLLEGE,11,8,LAKE HAVASU CITY,AZ,34.496283,-114.337955,-1
5318,ROSS MEDICAL EDUCATION CENTER-HUNTSVILLE,152,131,HUNTSVILLE,AL,34.73685433500003,-86.66132197299999,216
5319,ADVANCED BEAUTY COLLEGE,19,15,IRVING,TX,32.85976617700004,-96.99266857699996,335
5320,UNITED BEAUTY COLLEGE,38,30,DENVER,CO,39.69744669900007,-105.01084265199995,143
5321,KIRKWOOD COMMUNITY COLLEGE,13689,12277,CEDAR RAPIDS,IA,41.91126782200007,-91.65117153599994,414
5322,WEST COAST UNIVERSITY-CENTER FOR GRADUATE STUDIES,646,529,LOS ANGELES,CA,34.081525088000035,-118.29128631799995,15
5323,CANKDESKA CIKANA COMMUNITY COLLEGE,245,182,FORT TOTTEN,ND,47.978122,-98.990801,-1
5324,NORTHEASTERN UNIVERSITY,27955,22905,BOSTON,MA,42.340182758000026,-71.08806856299998,236
5325,CENTRAL COMMUNITY COLLEGE,6772,5974,GRAND ISLAND,NE,40.889581931000066,-98.37254915499994,-1
5326,UNION COUNTY COLLEGE,9265,8298,CRANFORD,NJ,40.66783477300004,-74.31978401099997,369
5327,M T TRAINING CENTER,156,136,GRAND PRAIRIE,TX,32.720005178000065,-97.04256341099995,335
5328,MIDDLESEX COMMUNITY COLLEGE,7641,6885,BEDFORD,MA,42.525056,-71.273966,236
5329,CORTIVA INSTITUTE-KING OF PRUSSIA,121,104,KING OF PRUSSIA,PA,40.08062989600006,-75.37835612499998,52
5330,EMPIRE BEAUTY SCHOOL-LITTLETON,53,46,LITTLETON,CO,39.608128177000026,-105.09708877299994,143
5331,SPARTANBURG COMMUNITY COLLEGE,4662,4108,SPARTANBURG,SC,34.974582,-81.989802,193
5332,LACKAWANNA COLLEGE,2449,2043,SCRANTON,PA,41.41152098500004,-75.65931907599997,48
5333,VANTAGE CAREER CENTER,150,95,VAN WERT,OH,40.880213482000045,-84.57284462599995,-1
5334,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,1193,1053,BEAVER,WV,37.76673423200003,-81.13634229599995,423
5335,PAUL MITCHELL THE SCHOOL-SPOKANE,149,138,SPOKANE VALLEY,WA,47.65823941600007,-117.19926772999997,155
5336,UNIVERSITY OF ARKANSAS,32804,27562,FAYETTEVILLE,AR,36.06564170900003,-94.17785232199998,213
5337,KENNETH SHULER SCHOOL OF COSMETOLOGY-GREENVILLE,152,135,GREENVILLE,SC,34.79110700200005,-82.48456181799997,186
5338,STEVENS-HENAGER COLLEGE,39,23,IDAHO FALLS,ID,43.48346,-112.05156,282
5339,OAKTON COMMUNITY COLLEGE,8290,7313,DES PLAINES,IL,42.06189332400004,-87.88064399699994,374
5340,ATHENA CAREER ACADEMY,367,338,TOLEDO,OH,41.61463831100008,-83.66533363899998,26
5341,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MURFREESBORO,580,508,MURFREESBORO,TN,35.84562369900004,-86.41008943999998,388
5342,BLUE RIDGE COMMUNITY COLLEGE,3773,3462,WEYERS CAVE,VA,38.27958215100006,-78.93903816899996,-1
5343,HELMS COLLEGE,315,280,MACON,GA,32.80336347700006,-83.73267774899995,407
5344,JARVIS CHRISTIAN COLLEGE,903,719,HAWKINS,TX,32.588249,-95.17773,-1
5345,OHIO INSTITUTE OF ALLIED HEALTH,67,34,HUBER HEIGHTS,OH,39.84550452500008,-84.14075364499996,142
5346,LUCKES BEAUTY ACADEMY LLC,43,39,NEWPORT NEWS,VA,37.08537778600004,-76.45662601399994,71
5347,EAST-WEST HEALING ARTS INSTITUTE,60,35,MADISON,WI,43.05607796700008,-89.49100526099994,247
5348,GEORGIA MILITARY COLLEGE,8678,7501,MILLEDGEVILLE,GA,33.08000634600006,-83.22120958199997,-1
5349,JOHN CARROLL UNIVERSITY,3973,3278,UNIVERSITY HEIGHTS,OH,41.49004728700004,-81.53295301399999,128
5350,BROWN AVEDA INSTITUTE-STRONGSVILLE,152,113,STRONGSVILLE,OH,41.31200185000006,-81.82586253699998,128
5351,CASA LOMA COLLEGE-VAN NUYS,209,164,VAN NUYS,CA,34.19280218200004,-118.45781354399998,15
5352,CET-WATSONVILLE,130,116,WATSONVILLE,CA,36.93183300600003,-121.76799133099996,-1
5353,CHATTAHOOCHEE TECHNICAL COLLEGE,10229,9432,MARIETTA,GA,33.929093,-84.552492,284
5354,OLNEY CENTRAL COLLEGE,1043,906,OLNEY,IL,38.73575523000005,-88.10031808099995,-1
5355,FORDHAM UNIVERSITY,19631,16364,BRONX,NY,40.861411704000034,-73.88989949299997,369
5356,UNION UNIVERSITY,3713,3071,JACKSON,TN,35.67689615300003,-88.85852350799996,278
5357,STERLING COLLEGE,192,139,CRAFTSBURY COMMON,VT,44.65225,-72.382372,-1
5358,UNIVERSITY OF MINNESOTA-MORRIS,1729,1339,MORRIS,MN,45.589829,-95.901756,-1
5359,LAKE TECHNICAL COLLEGE,830,723,EUSTIS,FL,28.833446226000035,-81.69087406499995,399
5360,LAKE FOREST GRADUATE SCHOOL OF MANAGEMENT,592,395,LAKE FOREST,IL,42.24343240600007,-87.89320415899994,374
5361,CHRIST THE KING SEMINARY,22,12,EAST AURORA,NY,42.771217507000074,-78.65857624899996,159
